,data,label
324,"[4, 51, 28, 174, 0]",0
325,"[1005, 6, 1157, 8, 6, 28, 37, 14]",3
326,"[1005, 124, 39, 275, 161, 8, 98, 28, 37, 14]",3
327,"[39, 114, 109, 2649, 1, 410, 8, 20, 34, 14]",3
328,"[95, 109, 2649, 1, 410, 8, 20, 34, 14]",3
329,"[10, 38, 28, 298, 906, 1730, 8, 38, 10, 14]",3
330,"[10, 307, 28, 295, 1730, 8, 63, 10, 14]",3
331,"[37, 98, 39, 191, 35, 0]",3
332,"[37, 314, 39, 1158, 35, 0]",3
333,"[37, 101, 39, 27, 55, 282, 0]",3
334,"[1159, 39, 60, 0]",0
335,"[1159, 60, 39, 0]",0
336,"[10, 101, 39, 27, 55, 282, 0]",3
337,"[10, 63, 39, 27, 55, 282, 0]",3
338,"[10, 63, 1489, 39, 27, 55, 282, 0]",3
339,"[15, 162, 39, 1489, 39, 238, 0]",3
340,"[10, 158, 39, 221, 39, 27, 55, 282, 0]",3
341,"[10, 307, 28, 27, 55, 282, 0]",3
342,"[307, 28, 10, 27, 55, 282, 14]",3
343,"[63, 10, 39, 27, 55, 282, 14]",3
344,"[63, 10, 39, 27, 55, 282, 14]",0
345,"[7, 498, 109, 0]",3
346,"[7, 468, 109, 0]",0
347,"[7, 498, 109, 0]",0
348,"[7, 20, 39, 468, 109, 0]",3
349,"[7, 115, 5, 6, 469, 0]",0
350,"[1299, 4, 206, 93, 161, 1300, 8, 196, 7, 0]",3
351,"[213, 1, 466, 608, 7, 0]",3
352,"[7, 2650, 298, 17, 0]",0
353,"[7, 298, 2650, 17, 0]",3
354,"[19, 45, 15, 90, 17, 83, 7, 124, 14]",3
355,"[19, 20, 15, 447, 142, 17, 201, 351, 7, 124, 14]",0
356,"[19, 45, 15, 90, 5, 17, 83, 5, 7, 124, 14]",3
357,"[85, 45, 15, 130, 142, 17, 760, 1, 118, 14]",0
358,"[85, 45, 15, 90, 5, 17, 760, 1, 118, 14]",3
359,"[85, 45, 15, 130, 142, 7, 83, 5, 17, 760, 1, 118, 14]",0
360,"[85, 45, 15, 130, 142, 7, 83, 17, 760, 1, 118, 14]",0
361,"[30, 118, 45, 15, 130, 142, 7, 83, 5, 17, 760, 14]",0
362,"[85, 20, 15, 90, 5, 17, 760, 1, 118, 14]",3
363,"[17, 1301, 430, 0]",3
364,"[4, 341, 5, 17, 1301, 430, 0]",3
365,"[4, 1006, 197, 17, 1301, 430, 0]",3
366,"[17, 709, 30, 94, 9, 62, 22, 68, 14]",3
367,"[30, 94, 9, 62, 98, 17, 90, 5, 7, 83, 5, 167, 124, 14]",3
368,"[17, 171, 5, 7, 83, 5, 167, 124, 220, 9, 62, 14]",0
369,"[17, 171, 5, 7, 83, 5, 220, 9, 62, 8, 167, 124, 14]",3
370,"[74, 15, 45, 28, 97, 44, 8, 15, 24, 1, 3589, 14]",3
371,"[4, 608, 54, 3, 907, 8, 11, 3590, 20, 3, 1007, 14]",3
372,"[1731, 124, 3591, 8, 72, 37, 98, 28, 3592, 14]",3
373,"[1, 2651, 540, 470, 3593, 11, 1, 2105, 2651, 24, 1732, 215, 0]",3
374,"[17, 24, 97, 167, 8, 11, 15, 24, 253, 0]",3
375,"[15, 123, 39, 97, 44, 72, 15, 24, 253, 0]",3
376,"[15, 24, 253, 97, 0]",0
377,"[85, 20, 15, 329, 1, 118, 14]",3
378,"[4, 130, 19, 101, 329, 1, 118, 13, 33, 247, 0]",3
379,"[85, 45, 15, 130, 19, 101, 329, 33, 118, 0]",0
380,"[95, 807, 63, 3594, 85, 114, 79, 24, 1302, 23, 35, 0]",3
381,"[61, 818, 6, 1733, 105, 1, 761, 3595, 3596, 35, 0]",3
382,"[30, 818, 1490, 1, 2106, 19, 1491, 35, 14]",3
383,"[1, 575, 5, 95, 807, 12, 452, 3597, 5, 10, 12, 3598, 0]",0
384,"[7, 2652, 109, 8, 17, 1002, 1008, 11, 22, 3599, 3600, 0]",3
385,"[1, 367, 9, 142, 7, 163, 17, 2653, 1, 79, 19, 1734, 0]",3
386,"[34, 27, 60, 0]",3
387,"[27, 34, 60, 14]",3
388,"[101, 34, 27, 60, 14]",3
389,"[10, 38, 298, 260, 17, 0]",3
390,"[10, 4, 298, 1009, 17, 0]",3
391,"[10, 1009, 298, 17, 0]",0
392,"[1009, 10, 4, 298, 17, 14]",0
393,"[16, 115, 5, 16, 6, 151, 5, 7, 24, 208, 0]",3
394,"[16, 115, 5, 7, 6, 151, 2, 208, 0]",3
395,"[7, 115, 2, 18, 151, 2, 208, 0]",3
396,"[7, 115, 5, 16, 6, 151, 2, 208, 0]",0
397,"[7, 115, 24, 208, 0]",0
398,"[85, 45, 15, 130, 30, 118, 2, 329, 14]",0
399,"[85, 389, 45, 15, 471, 7, 14]",3
400,"[85, 114, 79, 45, 15, 130, 142, 4, 471, 389, 14]",0
401,"[85, 389, 45, 15, 130, 142, 4, 471, 7, 14]",0
402,"[48, 1, 3601, 45, 15, 130, 85, 2, 268, 14]",0
403,"[10, 38, 60, 0]",3
404,"[31, 41, 6, 469, 0]",3
405,"[22, 68, 35, 0]",3
406,"[22, 1492, 26, 35, 0]",3
407,"[7, 168, 35, 2, 18, 3, 469, 472, 0]",3
408,"[7, 1010, 35, 3, 469, 472, 0]",3
409,"[23, 35, 2, 45, 5, 50, 18, 3, 2654, 0]",3
410,"[26, 35, 233, 8, 1, 1303, 6, 13, 1160, 0]",3
411,"[3, 47, 2, 18, 13, 1, 283, 6, 1161, 0]",0
412,"[3, 47, 2, 222, 6, 1161, 0]",0
413,"[7, 2, 904, 50, 18, 1161, 0]",0
414,"[33, 3602, 2, 18, 207, 36, 6, 1735, 0]",0
415,"[7, 168, 5, 10, 6, 233, 0]",3
416,"[7, 168, 5, 35, 6, 233, 0]",0
417,"[7, 616, 35, 2, 208, 0]",0
418,"[7, 908, 241, 35, 2, 71, 0]",0
419,"[19, 45, 15, 90, 5, 22, 124, 14]",3
420,"[19, 45, 15, 90, 5, 22, 168, 2, 18, 576, 14]",3
421,"[19, 45, 15, 90, 5, 168, 7, 2, 18, 576, 14]",0
422,"[19, 50, 15, 390, 23, 2, 208, 1, 658, 14]",0
423,"[430, 473, 56, 134, 0]",3
424,"[56, 134, 12, 1011, 0]",3
425,"[1, 138, 70, 58, 1143, 0]",0
426,"[7, 38, 298, 165, 17, 0]",3
427,"[1, 710, 27, 58, 120, 1, 1143, 0]",3
428,"[13, 819, 8, 10, 820, 48, 25, 174, 21, 0]",3
429,"[16, 25, 2655, 5, 13, 819, 10, 820, 48, 25, 174, 21, 0]",3
430,"[16, 25, 2655, 13, 819, 5, 10, 820, 48, 25, 174, 21, 0]",0
431,"[13, 819, 5, 10, 820, 48, 25, 174, 21, 6, 1735, 0]",0
432,"[4, 1304, 85, 2, 697, 1, 1305, 0]",3
433,"[4, 1304, 85, 32, 78, 697, 1, 1305, 0]",3
434,"[4, 1304, 5, 32, 78, 697, 1, 1305, 0]",3
435,"[4, 1304, 2, 697, 1, 1305, 0]",0
436,"[762, 305, 54, 1, 2656, 0]",3
437,"[762, 305, 1, 2656, 54, 0]",3
438,"[762, 305, 54, 128, 0]",3
439,"[762, 2657, 54, 26, 1, 1306, 0]",3
440,"[762, 2657, 26, 1, 1306, 54, 0]",0
441,"[762, 2658, 80, 5, 1307, 43, 60, 0]",3
442,"[762, 2658, 5, 1307, 43, 60, 80, 0]",0
443,"[762, 2659, 54, 58, 1, 157, 0]",3
444,"[762, 2659, 58, 1, 157, 54, 0]",0
445,"[48, 98, 7, 90, 17, 99, 14]",3
446,"[7, 171, 48, 17, 99, 0]",0
447,"[7, 908, 48, 17, 99, 0]",3
448,"[48, 98, 7, 130, 17, 99, 14]",0
449,"[19, 6, 10, 229, 3, 41, 5, 2660, 14]",0
450,"[48, 45, 15, 711, 241, 32, 99, 14]",0
451,"[19, 99, 48, 14]",3
452,"[19, 6, 229, 3, 41, 5, 2660, 19, 14]",3
453,"[19, 3603, 241, 32, 99, 48, 14]",3
454,"[4, 130, 19, 48, 99, 14]",0
455,"[4, 130, 48, 19, 99, 14]",0
456,"[49, 51, 28, 114, 428, 86, 180, 0]",3
457,"[4, 27, 28, 163, 114, 428, 86, 0]",3
458,"[48, 98, 61, 77, 166, 14]",3
459,"[4, 474, 113, 2, 18, 49, 0]",3
460,"[1, 821, 1012, 2, 1308, 1, 1309, 0]",0
461,"[1, 821, 12, 1493, 2, 1308, 1, 1309, 0]",3
462,"[7, 181, 2, 208, 0]",3
463,"[1, 411, 12, 2661, 0]",3
464,"[2662, 12, 2661, 0]",0
465,"[7, 12, 1736, 0]",3
466,"[7, 12, 1736, 2, 18, 1, 1310, 0]",0
467,"[32, 370, 7, 2, 18, 1, 1310, 0]",3
468,"[10, 712, 1, 138, 0]",3
469,"[1, 138, 84, 3604, 0]",3
470,"[1, 138, 84, 3605, 0]",3
471,"[4, 106, 143, 86, 58, 2, 96, 7, 0]",3
472,"[34, 182, 2, 58, 96, 7, 0]",3
473,"[4, 106, 143, 86, 2, 58, 96, 7, 0]",3
474,"[20, 10, 261, 136, 2, 449, 2, 1, 77, 14]",0
475,"[20, 15, 97, 35, 136, 2, 27, 108, 73, 2663, 2, 449, 2, 1, 77, 14]",3
476,"[20, 10, 261, 2, 136, 18, 3606, 2, 1, 713, 9, 86, 14]",3
477,"[20, 15, 97, 35, 2, 136, 27, 108, 73, 2663, 2, 449, 2, 1, 77, 14]",3
478,"[238, 80, 73, 694, 5, 6, 3607, 9, 33, 2107, 9, 1494, 3608, 0]",3
479,"[34, 84, 106, 58, 2, 18, 617, 3609, 0]",3
480,"[12, 10, 106, 136, 2, 2108, 86, 14]",3
481,"[49, 6, 3610, 2, 18, 29, 11, 29, 1311, 9, 143, 1312, 0]",3
482,"[7, 371, 2, 18, 3, 822, 909, 0]",3
483,"[49, 3611, 2, 18, 3, 2109, 1013, 0]",3
484,"[7, 3612, 2, 18, 1737, 0]",3
485,"[7, 152, 2, 1495, 31, 368, 13, 763, 0]",3
486,"[7, 284, 2, 208, 0]",3
487,"[33, 41, 6, 76, 3613, 2, 18, 89, 13, 82, 577, 0]",3
488,"[49, 6, 76, 151, 2, 18, 3, 2664, 2, 18, 3, 1313, 1311, 9, 1, 1312, 0]",0
489,"[7, 182, 0]",3
490,"[7, 1014, 0]",3
491,"[7, 6, 1496, 0]",3
492,"[7, 1738, 0]",3
493,"[22, 115, 2, 18, 1000, 8, 72, 4, 45, 28, 90, 5, 251, 2110, 0]",0
494,"[22, 115, 2, 18, 1000, 8, 72, 4, 45, 28, 90, 5, 251, 3614, 80, 0]",0
495,"[22, 115, 2, 18, 1000, 8, 72, 4, 45, 28, 90, 5, 251, 1739, 0]",0
496,"[34, 182, 58, 2, 96, 7, 0]",0
497,"[34, 371, 58, 2, 96, 7, 0]",3
498,"[7, 168, 113, 2, 18, 3615, 0]",3
499,"[4, 97, 7, 26, 58, 56, 910, 2, 18, 3, 1015, 352, 0]",3
500,"[7, 6, 152, 2, 208, 0]",0
501,"[7, 50, 18, 340, 2, 208, 0]",0
502,"[32, 50, 96, 7, 2, 208, 0]",3
503,"[7, 50, 18, 714, 2, 208, 0]",0
504,"[7, 50, 18, 2111, 2, 18, 1, 807, 0]",0
505,"[32, 50, 390, 7, 2, 18, 1, 807, 0]",3
506,"[4, 50, 96, 23, 7, 2, 208, 0]",3
507,"[4, 50, 757, 23, 7, 2, 208, 0]",3
508,"[4, 50, 390, 23, 7, 2, 18, 1, 807, 0]",3
509,"[7, 391, 1, 179, 0]",3
510,"[1, 1497, 3616, 1314, 65, 1, 2665, 0]",3
511,"[1314, 1315, 1, 1497, 0]",3
512,"[1, 2665, 823, 1314, 0]",3
513,"[1, 179, 391, 7, 0]",0
514,"[1314, 60, 1, 1497, 0]",3
515,"[1, 1497, 12, 60, 40, 1314, 0]",0
516,"[1, 1497, 12, 1315, 40, 1314, 0]",3
517,"[1, 67, 2112, 13, 1, 169, 0]",3
518,"[1, 67, 608, 46, 1, 1740, 2, 1, 262, 0]",3
519,"[1, 169, 823, 1, 67, 0]",3
520,"[1, 262, 1016, 475, 2, 1, 535, 0]",3
521,"[475, 125, 1, 535, 46, 1, 262, 0]",3
522,"[1, 372, 824, 285, 1, 1498, 65, 1, 653, 0]",3
523,"[1, 372, 824, 1, 1498, 65, 1, 653, 0]",3
524,"[1, 169, 1499, 1, 67, 0]",3
525,"[1, 169, 2666, 1499, 1, 67, 0]",0
526,"[1, 169, 36, 1152, 1499, 1, 67, 0]",0
527,"[1, 169, 1499, 1, 67, 2, 1, 535, 0]",0
528,"[1, 262, 2666, 1016, 570, 475, 2, 1, 535, 0]",3
529,"[1, 262, 1016, 570, 475, 2, 1, 535, 0]",3
530,"[475, 125, 1, 715, 0]",3
531,"[475, 125, 1, 715, 46, 1, 262, 0]",3
532,"[475, 36, 1152, 125, 1, 715, 46, 1, 262, 0]",3
533,"[475, 125, 1, 715, 285, 1, 535, 0]",0
534,"[475, 36, 1152, 125, 1, 715, 285, 1, 535, 0]",0
535,"[475, 1016, 46, 1, 262, 0]",3
536,"[475, 1016, 46, 1, 262, 46, 1, 2113, 0]",0
537,"[475, 373, 285, 1, 179, 0]",0
538,"[475, 373, 285, 1, 179, 285, 1, 535, 0]",0
539,"[1, 262, 911, 65, 73, 912, 0]",3
540,"[1, 262, 911, 46, 3, 1500, 65, 73, 912, 0]",3
541,"[1, 1500, 911, 65, 73, 912, 46, 3, 2667, 0]",0
542,"[1, 1500, 911, 65, 73, 912, 46, 3, 2667, 0]",3
543,"[1, 1500, 911, 65, 73, 912, 0]",3
544,"[1, 912, 2114, 80, 9, 3, 1500, 0]",3
545,"[1, 756, 1741, 1, 541, 0]",3
546,"[1, 1017, 824, 285, 1, 234, 0]",3
547,"[1, 254, 252, 3, 47, 0]",3
548,"[1, 230, 3617, 3618, 2115, 0]",3
549,"[1, 150, 131, 453, 0]",3
550,"[16, 1315, 7, 5, 16, 12, 93, 0]",3
551,"[16, 122, 2, 7, 5, 16, 12, 93, 0]",3
552,"[1, 913, 68, 65, 1, 3619, 0]",3
553,"[454, 238, 3620, 13, 476, 2668, 0]",3
554,"[1, 2116, 1162, 2, 7, 0]",3
555,"[7, 6, 3621, 1, 234, 0]",3
556,"[1, 234, 6, 275, 342, 40, 7, 0]",3
557,"[3, 1742, 3622, 1, 808, 0]",3
558,"[3, 1742, 3623, 1, 808, 0]",3
559,"[187, 3624, 1, 2117, 0]",3
560,"[1, 2669, 825, 3625, 1, 179, 1501, 13, 1, 2118, 0]",3
561,"[1, 179, 1501, 6, 3626, 40, 1, 2669, 825, 13, 1, 2118, 0]",3
562,"[1, 353, 3627, 1, 2119, 0]",3
563,"[1, 2119, 6, 3628, 40, 1, 353, 0]",3
564,"[1, 47, 26, 3, 41, 0]",3
565,"[2670, 716, 1, 3629, 0]",3
566,"[1, 2120, 716, 1, 1743, 2671, 0]",3
567,"[1, 1743, 2671, 12, 716, 40, 1, 2120, 0]",3
568,"[1, 1502, 372, 1744, 1, 407, 0]",3
569,"[1, 407, 12, 1744, 40, 1, 1502, 372, 0]",3
570,"[1, 3630, 1018, 1, 2120, 0]",3
571,"[1, 3631, 1503, 54, 1, 187, 0]",3
572,"[1, 2117, 659, 26, 187, 0]",3
573,"[7, 1163, 3, 41, 0]",3
574,"[7, 618, 3, 2672, 0]",3
575,"[1, 1019, 1741, 7, 0]",3
576,"[7, 1163, 1, 1019, 0]",3
577,"[1, 2116, 1728, 117, 2, 7, 160, 92, 2673, 0]",3
578,"[1, 2116, 1728, 1741, 7, 160, 92, 2673, 0]",0
579,"[187, 659, 1, 455, 476, 0]",3
580,"[187, 659, 1, 455, 0]",3
581,"[187, 1745, 1, 455, 0]",0
582,"[1, 455, 659, 1, 187, 476, 0]",0
583,"[1, 455, 659, 9, 187, 0]",0
584,"[1, 455, 659, 26, 187, 0]",3
585,"[1, 455, 1745, 26, 187, 0]",0
586,"[1, 2674, 2675, 476, 26, 1504, 0]",3
587,"[1, 653, 1746, 26, 3, 372, 0]",0
588,"[1, 717, 1016, 2676, 9, 570, 578, 0]",0
589,"[1, 1504, 2675, 1, 2674, 476, 0]",0
590,"[3, 372, 1746, 1, 653, 0]",3
591,"[1, 499, 3632, 1, 2677, 534, 0]",0
592,"[1, 717, 1016, 570, 578, 534, 0]",3
593,"[64, 1017, 170, 204, 9, 1, 262, 0]",3
594,"[1, 262, 170, 204, 64, 1017, 0]",0
595,"[1, 262, 1016, 64, 1017, 0]",3
596,"[1, 262, 1020, 64, 1017, 0]",3
597,"[187, 1505, 80, 9, 1, 2121, 0]",3
598,"[1, 2121, 1505, 187, 54, 0]",0
599,"[1, 2121, 1505, 187, 0]",3
600,"[1, 455, 659, 187, 0]",0
601,"[1, 372, 824, 1, 1498, 65, 1, 653, 0]",0
602,"[1, 2117, 2087, 3633, 9, 187, 0]",3
603,"[1, 372, 824, 285, 1, 1498, 65, 1, 653, 0]",0
604,"[2678, 2122, 170, 1, 337, 0]",3
605,"[1, 660, 9, 1, 1164, 170, 1, 337, 0]",3
606,"[1, 337, 170, 46, 2678, 2122, 0]",0
607,"[1, 337, 170, 46, 1, 660, 9, 1, 1164, 0]",3
608,"[48, 1, 660, 9, 1, 1164, 20, 2, 1, 337, 12, 1316, 16, 0]",3
609,"[7, 125, 1, 372, 285, 1, 234, 0]",3
610,"[7, 125, 1, 234, 26, 1, 372, 0]",3
611,"[7, 2123, 64, 1487, 46, 3, 2124, 0]",3
612,"[7, 2123, 3, 2124, 9, 64, 1487, 0]",3
613,"[7, 3634, 1, 41, 21, 1, 103, 0]",3
614,"[7, 2679, 31, 456, 13, 1, 1747, 0]",3
615,"[7, 826, 1, 1165, 426, 1, 477, 0]",3
616,"[7, 826, 1, 477, 26, 1165, 0]",3
617,"[7, 712, 827, 2, 1, 223, 0]",3
618,"[7, 712, 1, 223, 827, 0]",3
619,"[7, 712, 1, 223, 54, 26, 827, 0]",3
620,"[7, 712, 1, 223, 827, 54, 0]",0
621,"[1, 67, 2112, 1021, 13, 1, 169, 0]",3
622,"[1, 169, 1021, 823, 1, 67, 0]",3
623,"[1, 756, 117, 2, 1, 541, 2125, 0]",3
624,"[1, 756, 1741, 1, 541, 2125, 0]",3
625,"[761, 1, 2680, 285, 1, 2681, 1021, 0]",3
626,"[761, 1, 2681, 26, 1, 2680, 1021, 0]",3
627,"[1748, 1, 412, 426, 1, 234, 1021, 0]",3
628,"[1748, 58, 1, 412, 426, 1, 234, 1021, 0]",3
629,"[1748, 1, 234, 26, 58, 1, 412, 0]",0
630,"[1748, 1, 828, 234, 26, 1, 412, 0]",3
631,"[48, 7, 20, 2, 1, 234, 12, 412, 16, 0]",3
632,"[48, 7, 20, 2, 1, 828, 234, 12, 412, 16, 0]",3
633,"[48, 7, 20, 2, 1, 234, 12, 125, 16, 0]",3
634,"[48, 1, 372, 20, 2, 1, 234, 12, 125, 16, 0]",0
635,"[48, 1, 372, 20, 2, 1, 828, 234, 12, 125, 16, 0]",0
636,"[7, 542, 22, 2, 18, 3, 318, 0]",3
637,"[7, 3635, 22, 2, 18, 3, 318, 0]",0
638,"[159, 1, 499, 2, 1, 223, 2682, 0]",3
639,"[159, 1, 499, 2, 1, 223, 753, 0]",0
640,"[159, 1, 223, 1, 499, 2682, 0]",3
641,"[159, 1, 223, 1, 499, 753, 0]",0
642,"[1749, 1, 478, 21, 1, 223, 1750, 0]",3
643,"[1749, 1, 478, 21, 1, 223, 718, 0]",0
644,"[1749, 1, 223, 26, 1, 478, 1750, 0]",3
645,"[1749, 1, 223, 26, 1, 478, 718, 0]",0
646,"[896, 1, 223, 26, 1, 478, 718, 0]",3
647,"[896, 1, 223, 26, 1, 478, 1750, 0]",0
648,"[1, 455, 824, 1, 372, 764, 0]",0
649,"[1, 372, 824, 1, 455, 764, 0]",3
650,"[1, 455, 1751, 764, 285, 1, 372, 0]",3
651,"[1, 372, 1751, 1, 455, 764, 0]",3
652,"[1, 3636, 659, 26, 3637, 80, 9, 1, 3638, 0]",3
653,"[1, 455, 1745, 9, 187, 426, 1, 535, 0]",3
654,"[7, 2679, 42, 456, 13, 1, 1747, 0]",3
655,"[7, 608, 1, 67, 46, 1, 262, 2, 1, 1740, 0]",3
656,"[7, 2123, 1, 499, 9, 64, 187, 0]",3
657,"[7, 66, 22, 1, 41, 0]",3
658,"[7, 117, 1, 41, 46, 22, 0]",3
659,"[7, 66, 22, 9, 1, 41, 0]",0
660,"[32, 27, 430, 13, 1, 1506, 211, 0]",3
661,"[7, 6, 139, 431, 9, 17, 0]",3
662,"[17, 699, 36, 7, 0]",3
663,"[1, 500, 1012, 3639, 1, 3640, 0]",3
664,"[17, 1010, 7, 3, 318, 11, 22, 3, 3641, 0]",3
665,"[7, 3642, 3643, 52, 2683, 11, 3644, 52, 2684, 0]",3
666,"[248, 59, 1, 109, 21, 1, 103, 11, 1, 1008, 21, 1, 765, 0]",3
667,"[579, 66, 3, 3645, 2, 7, 11, 3, 2685, 2, 3646, 0]",3
668,"[4, 392, 7, 2, 208, 11, 212, 2, 2686, 0]",3
669,"[15, 70, 1, 543, 1166, 11, 1, 914, 432, 0]",3
670,"[34, 198, 248, 19, 2, 449, 2, 11, 3647, 105, 2, 69, 0]",3
671,"[215, 1022, 8, 11, 31, 1752, 1151, 829, 8, 3, 1317, 1318, 9, 1167, 2, 1, 433, 0]",3
672,"[248, 1753, 8, 11, 17, 1168, 3648, 8, 42, 2126, 2, 3, 580, 2127, 0]",3
673,"[4, 3649, 13, 3650, 8, 501, 502, 7, 43, 759, 2, 1023, 8, 17, 39, 2, 69, 0]",3
674,"[32, 20, 28, 3651, 96, 8, 72, 3652, 104, 8, 1, 543, 1166, 0]",3
675,"[3653, 3654, 181, 8, 502, 37, 98, 28, 316, 392, 8, 1, 2128, 3655, 2, 18, 13, 1, 3656, 0]",3
676,"[7, 618, 354, 503, 0]",3
677,"[22, 1507, 31, 915, 2687, 0]",3
678,"[17, 830, 1, 831, 1754, 0]",3
679,"[7, 503, 618, 354, 0]",0
680,"[22, 2687, 1507, 31, 915, 0]",0
681,"[7, 618, 354, 581, 0]",3
682,"[22, 1507, 31, 915, 766, 0]",3
683,"[17, 24, 280, 1, 831, 393, 0]",3
684,"[7, 581, 618, 354, 0]",3
685,"[22, 766, 1507, 31, 915, 0]",3
686,"[17, 24, 393, 280, 1, 831, 0]",3
687,"[7, 581, 618, 354, 503, 0]",3
688,"[7, 618, 354, 503, 394, 581, 0]",3
689,"[7, 618, 354, 503, 581, 0]",3
690,"[7, 503, 618, 354, 581, 0]",0
691,"[7, 618, 354, 581, 503, 0]",0
692,"[767, 8, 7, 581, 24, 1508, 1169, 354, 503, 0]",0
693,"[581, 8, 7, 1508, 24, 767, 1169, 354, 503, 0]",0
694,"[767, 8, 7, 503, 24, 581, 1169, 354, 1508, 0]",0
695,"[7, 503, 608, 1, 67, 213, 1, 466, 0]",0
696,"[7, 608, 1, 67, 503, 213, 1, 466, 0]",3
697,"[7, 608, 1, 67, 213, 1, 466, 503, 0]",3
698,"[7, 503, 1319, 1, 67, 0]",0
699,"[7, 1319, 1, 67, 503, 0]",3
700,"[7, 1320, 504, 2, 17, 0]",0
701,"[7, 504, 1320, 2, 17, 0]",3
702,"[7, 504, 2, 17, 1320, 0]",3
703,"[7, 504, 354, 1320, 2, 17, 0]",3
704,"[7, 504, 354, 2, 17, 1320, 0]",3
705,"[17, 434, 1, 286, 503, 145, 1, 129, 353, 0]",3
706,"[17, 434, 1, 286, 145, 1, 129, 353, 503, 0]",3
707,"[7, 504, 1320, 354, 2, 17, 0]",0
708,"[7, 504, 2, 17, 354, 0]",0
709,"[17, 319, 2, 69, 7, 0]",0
710,"[1, 1509, 104, 1166, 1, 832, 0]",0
711,"[17, 319, 5, 10, 78, 2688, 22, 0]",0
712,"[32, 471, 1, 192, 58, 3657, 0]",3
713,"[32, 471, 1, 192, 58, 3658, 453, 0]",3
714,"[4, 68, 1, 192, 58, 0]",0
715,"[1, 192, 84, 1155, 58, 0]",0
716,"[1, 192, 207, 58, 0]",0
717,"[1, 231, 413, 1, 269, 270, 479, 2, 295, 2129, 706, 0]",3
718,"[34, 833, 1, 109, 58, 2, 140, 916, 0]",3
719,"[32, 2689, 1, 1510, 58, 119, 0]",3
720,"[1, 3659, 712, 1, 3660, 58, 2, 1, 1509, 0]",3
721,"[22, 544, 9, 62, 7, 98, 28, 471, 0]",0
722,"[299, 12, 457, 40, 7, 0]",0
723,"[17, 60, 1, 211, 304, 0]",3
724,"[1, 211, 12, 60, 304, 40, 17, 0]",0
725,"[1, 211, 12, 60, 304, 0]",0
726,"[7, 2130, 22, 0]",3
727,"[22, 6, 2690, 40, 7, 0]",0
728,"[1, 243, 1170, 768, 2691, 0]",3
729,"[768, 2691, 12, 1170, 40, 1, 243, 0]",0
730,"[33, 41, 582, 202, 768, 0]",3
731,"[202, 768, 12, 582, 40, 33, 41, 0]",0
732,"[1, 41, 582, 7, 202, 768, 0]",3
733,"[7, 12, 582, 202, 768, 40, 1, 41, 0]",0
734,"[7, 6, 1321, 40, 22, 52, 2692, 0]",0
735,"[1, 270, 84, 108, 3, 224, 203, 0]",0
736,"[1, 270, 84, 108, 3, 224, 203, 40, 355, 17, 0]",0
737,"[1, 710, 84, 759, 40, 619, 52, 3, 209, 0]",0
738,"[1, 710, 84, 759, 52, 3, 209, 0]",0
739,"[1, 192, 84, 1315, 40, 1, 810, 52, 3661, 0]",0
740,"[1, 192, 84, 330, 2, 69, 0]",0
741,"[10, 3662, 31, 274, 58, 52, 2692, 0]",0
742,"[355, 17, 108, 1, 270, 58, 3, 224, 203, 0]",0
743,"[619, 759, 1, 710, 58, 52, 3, 209, 0]",0
744,"[263, 330, 1, 192, 58, 2, 69, 0]",0
745,"[32, 1171, 2, 1, 834, 7, 2, 18, 3, 1322, 0]",0
746,"[32, 1171, 7, 2, 1, 834, 2, 18, 3, 1322, 0]",3
747,"[32, 1171, 1755, 7, 2, 18, 3, 1322, 0]",0
748,"[32, 1171, 7, 1755, 2, 18, 3, 1322, 0]",3
749,"[32, 1171, 1755, 2, 1, 834, 7, 2, 18, 3, 1322, 0]",0
750,"[32, 1171, 7, 1755, 2, 1, 834, 2, 18, 3, 1322, 0]",3
751,"[34, 1511, 2, 1, 1323, 17, 52, 3, 1512, 909, 0]",0
752,"[34, 1511, 17, 2, 1, 1323, 52, 3, 1512, 909, 0]",3
753,"[34, 1511, 2131, 17, 52, 3, 1512, 909, 0]",0
754,"[34, 1511, 17, 2131, 52, 3, 1512, 909, 0]",3
755,"[34, 1511, 17, 2131, 2, 1, 1323, 52, 3, 1512, 909, 0]",3
756,"[32, 540, 2, 1, 1324, 215, 2, 18, 1, 545, 0]",0
757,"[32, 540, 1756, 215, 2, 18, 1, 545, 0]",0
758,"[32, 540, 215, 1756, 2, 18, 1, 545, 0]",3
759,"[32, 540, 1756, 2, 1, 1324, 215, 2, 18, 1, 545, 0]",0
760,"[32, 540, 215, 1756, 2, 1, 1324, 2, 18, 1, 545, 0]",3
761,"[1, 750, 1713, 1, 3663, 698, 0]",3
762,"[1, 2693, 535, 1, 1757, 1024, 2, 3, 1015, 3664, 0]",3
763,"[34, 2689, 140, 179, 3, 3665, 3666, 9, 1325, 0]",3
764,"[1, 3667, 339, 140, 3668, 3669, 0]",3
765,"[1, 710, 699, 505, 65, 3, 3670, 0]",3
766,"[10, 606, 31, 3671, 1021, 3672, 0]",3
767,"[34, 712, 1, 832, 2, 1, 1509, 1166, 0]",3
768,"[1, 1509, 104, 36, 1, 832, 1166, 0]",0
769,"[32, 184, 128, 0]",3
770,"[32, 184, 34, 0]",0
771,"[32, 184, 140, 0]",0
772,"[156, 184, 140, 0]",0
773,"[227, 184, 34, 0]",3
