,data,label
372,"[3111, 136, 4663, 64, 51, 300, 4664]",3
373,"[2, 3112, 504, 620, 4665, 9, 0, 4666, 3112, 17, 2365, 1572]",3
374,"[18, 17, 82, 4667, 9, 12, 17, 1170]",3
375,"[108, 127, 30, 82, 53, 64, 12, 17, 1170]",3
376,"[108, 17, 288, 4668]",0
377,"[124, 21, 12, 471, 0, 1343]",3
378,"[4, 117, 23, 100, 471, 0, 218, 11, 49, 1911]",3
379,"[124, 50, 12, 117, 23, 100, 471, 49, 442]",0
380,"[224, 1325, 63, 4669, 208, 131, 89, 17, 1573, 16, 77]",3
381,"[137, 911, 6, 1912, 154, 0, 912, 4670, 4671, 77]",3
382,"[83, 911, 1574, 0, 2366, 23, 1575, 3113]",3
383,"[2, 575, 5, 129, 1325, 10, 476, 4672, 5, 14, 10, 4673]",0
384,"[7, 3114, 4674, 18, 1335, 1344, 9, 20, 4675, 4676]",3
385,"[2, 913, 8, 156, 7, 172, 18, 3115, 0, 89, 23, 3116]",3
386,"[36, 22, 103]",3
387,"[748, 126, 1576]",3
388,"[1913, 126, 22, 1576]",3
389,"[32, 29, 297, 250, 109]",3
390,"[32, 4, 297, 1171, 109]",3
391,"[32, 1171, 297, 109]",0
392,"[4677, 14, 4, 297, 1345]",0
393,"[35, 111, 5, 26, 6, 169, 5, 7, 17, 312]",3
394,"[35, 111, 5, 7, 6, 169, 1, 312]",3
395,"[7, 111, 1, 13, 169, 1, 312]",3
396,"[7, 111, 5, 26, 6, 169, 1, 312]",0
397,"[7, 111, 17, 312]",0
398,"[124, 50, 12, 117, 31, 218, 1, 4678]",0
399,"[124, 619, 50, 12, 505, 1914]",3
400,"[124, 131, 89, 50, 12, 117, 156, 4, 505, 4679]",0
401,"[124, 619, 50, 12, 117, 156, 4, 505, 1914]",0
402,"[52, 0, 4680, 50, 12, 117, 208, 1, 4681]",0
403,"[32, 29, 103]",3
404,"[469, 44, 6, 1569]",3
405,"[20, 69, 77]",3
406,"[20, 1577, 19, 77]",3
407,"[7, 162, 45, 1, 13, 3, 621, 2367]",3
408,"[7, 1029, 45, 3, 621, 2367]",3
409,"[385, 45, 1, 50, 5, 41, 13, 3, 3117]",3
410,"[1346, 45, 622, 0, 1578, 6, 11, 1579]",3
411,"[66, 38, 1, 13, 11, 0, 623, 6, 1915]",0
412,"[66, 38, 1, 367, 6, 1915]",0
413,"[7, 1, 1172, 41, 13, 1915]",0
414,"[54, 4682, 1, 13, 245, 27, 6, 2368]",0
415,"[7, 162, 5, 14, 6, 427]",3
416,"[7, 162, 5, 45, 6, 427]",0
417,"[7, 576, 45, 1, 312]",0
418,"[7, 914, 501, 45, 1, 624]",0
419,"[56, 50, 12, 78, 5, 20, 1169]",3
420,"[56, 50, 12, 78, 5, 20, 162, 1, 13, 3118]",3
421,"[56, 50, 12, 78, 5, 162, 7, 1, 13, 3118]",0
422,"[56, 41, 12, 409, 16, 1, 506, 0, 4683]",0
423,"[1580, 443, 58, 323]",3
424,"[194, 235, 10, 1581]",3
425,"[2, 237, 85, 57, 1916]",0
426,"[7, 29, 297, 201, 109]",3
427,"[2, 678, 22, 57, 186, 0, 1916]",3
428,"[270, 4684, 14, 1030, 1582, 184, 251]",3
429,"[410, 3119, 5, 11, 915, 14, 1030, 1582, 184, 251]",3
430,"[410, 3119, 11, 915, 5, 14, 1030, 1582, 184, 251]",0
431,"[270, 915, 5, 14, 1030, 1582, 184, 15, 6, 2368]",0
432,"[4, 1347, 208, 1, 737, 0, 1348]",3
433,"[4, 1347, 208, 62, 75, 737, 0, 1348]",3
434,"[4, 1347, 5, 62, 75, 737, 0, 1348]",3
435,"[4, 1347, 1, 737, 0, 1348]",0
436,"[749, 285, 60, 0, 4685]",3
437,"[749, 285, 0, 4686, 205]",3
438,"[749, 285, 60, 336]",3
439,"[749, 3120, 60, 19, 0, 4687]",3
440,"[749, 3120, 19, 0, 1583, 205]",0
441,"[749, 3121, 84, 5, 1349, 33, 103]",3
442,"[749, 3121, 5, 1349, 33, 148, 444]",0
443,"[749, 3122, 60, 57, 0, 577]",3
444,"[749, 3122, 57, 0, 198, 205]",0
445,"[52, 161, 7, 78, 18, 1031]",3
446,"[7, 160, 142, 18, 1026]",0
447,"[7, 914, 142, 18, 1026]",3
448,"[52, 161, 7, 117, 18, 1031]",0
449,"[56, 6, 14, 227, 3, 44, 5, 4688]",0
450,"[52, 50, 12, 750, 501, 62, 1031]",0
451,"[56, 101, 1032]",3
452,"[56, 6, 227, 3, 44, 5, 4689, 809]",3
453,"[56, 4690, 501, 62, 101, 1032]",3
454,"[4, 117, 23, 142, 1031]",0
455,"[4, 117, 142, 23, 1031]",0
456,"[65, 3104, 131, 569, 97, 368]",3
457,"[4, 1033, 172, 131, 569, 625]",3
458,"[52, 161, 92, 106, 1584]",3
459,"[4, 445, 130, 1, 13, 348]",3
460,"[2, 1173, 1350, 1, 1351, 0, 1917]",0
461,"[2, 1173, 10, 1585, 1, 1351, 0, 1917]",3
462,"[7, 173, 1, 312]",3
463,"[2, 531, 10, 3123]",3
464,"[4691, 10, 3123]",0
465,"[7, 10, 3124]",3
466,"[7, 10, 3125, 1, 13, 0, 1586]",0
467,"[43, 386, 7, 1, 13, 0, 1586]",3
468,"[32, 679, 0, 349]",3
469,"[2, 237, 76, 4692]",3
470,"[2, 237, 76, 4693]",3
471,"[4, 93, 210, 97, 57, 1, 94, 193]",3
472,"[36, 174, 1, 57, 94, 193]",3
473,"[4, 93, 210, 97, 1, 57, 94, 193]",3
474,"[252, 14, 228, 133, 1, 568, 1, 0, 2369]",0
475,"[252, 12, 82, 45, 133, 1, 22, 99, 67, 3126, 1, 568, 1, 0, 2369]",3
476,"[252, 14, 228, 1, 133, 13, 4694, 1, 0, 680, 8, 2370]",3
477,"[252, 12, 82, 45, 1, 133, 22, 99, 67, 3126, 1, 568, 1, 0, 2369]",3
478,"[313, 84, 67, 916, 5, 6, 4695, 8, 49, 3127, 8, 2371, 4696]",3
479,"[36, 76, 93, 57, 1, 13, 578, 4697]",3
480,"[917, 14, 93, 133, 1, 2372, 2370]",3
481,"[65, 6, 4698, 1, 13, 24, 9, 24, 1918, 8, 210, 3128]",3
482,"[7, 430, 1, 13, 3, 810, 1352]",3
483,"[65, 4699, 1, 13, 3, 4700, 2373]",3
484,"[7, 4701, 1, 13, 3129]",3
485,"[7, 153, 1, 1587, 25, 364, 11, 1174]",3
486,"[7, 271, 1, 312]",3
487,"[54, 44, 6, 157, 4702, 1, 13, 114, 11, 110, 4703]",3
488,"[65, 6, 157, 169, 1, 13, 3, 3130, 1, 13, 3, 1353, 1918, 8, 0, 3128]",0
489,"[7, 3131]",3
490,"[7, 4704]",3
491,"[7, 6, 4705]",3
492,"[7, 4706]",3
493,"[20, 111, 1, 13, 1892, 64, 4, 145, 78, 5, 236, 4707]",0
494,"[20, 111, 1, 13, 1892, 64, 4, 145, 78, 5, 236, 4708, 444]",0
495,"[20, 111, 1, 13, 1892, 64, 4, 145, 78, 5, 236, 4709]",0
496,"[36, 174, 57, 1, 94, 193]",0
497,"[36, 430, 57, 1, 94, 193]",3
498,"[7, 162, 130, 1, 13, 4710]",3
499,"[4, 82, 7, 19, 57, 58, 1588, 1, 13, 3, 1589, 4711]",3
500,"[7, 6, 153, 1, 312]",0
501,"[7, 41, 13, 411, 1, 312]",0
502,"[43, 41, 94, 7, 1, 312]",3
503,"[7, 41, 13, 681, 1, 312]",0
504,"[7, 41, 13, 2374, 1, 13, 0, 1919]",0
505,"[43, 41, 409, 7, 1, 13, 0, 1919]",3
506,"[4, 41, 94, 16, 7, 1, 312]",3
507,"[4, 41, 899, 16, 7, 1, 312]",3
508,"[4, 41, 409, 16, 7, 1, 13, 0, 1919]",3
509,"[7, 446, 0, 345]",3
510,"[2, 2375, 4712, 4713, 59, 0, 4714]",3
511,"[3132, 1354, 0, 3133]",3
512,"[2, 4715, 811, 2376]",3
513,"[2, 350, 446, 193]",0
514,"[3132, 148, 0, 3133]",3
515,"[2, 2375, 10, 148, 28, 2376]",0
516,"[2, 2375, 10, 1354, 28, 2376]",3
517,"[2, 107, 2377, 11, 0, 431]",3
518,"[2, 107, 615, 34, 0, 3134, 1, 0, 682]",3
519,"[2, 289, 811, 0, 185]",3
520,"[2, 412, 1034, 1035, 1, 0, 671]",3
521,"[812, 118, 0, 1920, 34, 0, 682]",3
522,"[2, 532, 813, 253, 0, 1590, 59, 0, 1014]",3
523,"[2, 532, 813, 0, 1590, 59, 0, 1014]",3
524,"[2, 289, 1591, 0, 185]",3
525,"[2, 289, 3135, 1591, 0, 185]",0
526,"[2, 289, 27, 2378, 1591, 0, 185]",0
527,"[2, 289, 1591, 0, 107, 1, 0, 671]",0
528,"[2, 412, 3135, 1034, 524, 1035, 1, 0, 671]",3
529,"[2, 412, 1034, 524, 1035, 1, 0, 671]",3
530,"[812, 118, 0, 3136]",3
531,"[812, 118, 0, 918, 34, 0, 682]",3
532,"[812, 27, 2378, 118, 0, 918, 34, 0, 682]",3
533,"[812, 118, 0, 918, 253, 0, 671]",0
534,"[812, 27, 2378, 118, 0, 918, 253, 0, 671]",0
535,"[812, 1034, 34, 0, 682]",3
536,"[812, 1034, 34, 0, 412, 34, 0, 4716]",0
537,"[812, 387, 253, 0, 345]",0
538,"[812, 387, 253, 0, 350, 253, 0, 671]",0
539,"[2, 412, 919, 59, 67, 2379]",3
540,"[2, 412, 919, 34, 3, 1921, 59, 67, 2379]",3
541,"[2, 1921, 919, 59, 67, 1355, 34, 3, 3137]",0
542,"[2, 1921, 919, 59, 67, 1355, 34, 3, 3137]",3
543,"[2, 1921, 919, 59, 67, 2379]",3
544,"[2, 1355, 3138, 84, 8, 3, 4717]",3
545,"[2, 896, 1922, 0, 814]",3
546,"[2, 2380, 813, 253, 0, 533]",3
547,"[2, 302, 225, 3, 272]",3
548,"[2, 507, 4718, 4719, 4720]",3
549,"[2, 206, 123, 626]",3
550,"[35, 1354, 7, 5, 26, 10, 751]",3
551,"[35, 119, 1, 7, 5, 26, 10, 751]",3
552,"[2, 920, 69, 59, 0, 4721]",3
553,"[4722, 313, 4723, 11, 683, 4724]",3
554,"[2, 2381, 1923, 1, 193]",3
555,"[7, 6, 4725, 0, 533]",3
556,"[2, 337, 6, 268, 338, 28, 193]",3
557,"[66, 1924, 4726, 0, 1153]",3
558,"[66, 1924, 4727, 0, 1153]",3
559,"[1036, 4728, 0, 4729]",3
560,"[2, 3139, 921, 4730, 0, 350, 1925, 11, 0, 2382]",3
561,"[2, 350, 1925, 6, 4731, 28, 0, 3139, 921, 11, 0, 2382]",3
562,"[2, 922, 4732, 0, 4733]",3
563,"[2, 3140, 6, 4734, 28, 0, 534]",3
564,"[2, 38, 19, 3, 132]",3
565,"[4735, 923, 0, 4736]",3
566,"[2, 4737, 923, 0, 3141, 4738]",3
567,"[2, 3141, 4739, 10, 923, 28, 0, 3142]",3
568,"[2, 1592, 532, 2383, 0, 1875]",3
569,"[2, 1540, 10, 2383, 28, 0, 1592, 1037]",3
570,"[2, 4740, 1038, 0, 3142]",3
571,"[2, 4741, 1593, 60, 0, 535]",3
572,"[2, 3143, 627, 19, 535]",3
573,"[7, 1175, 3, 132]",3
574,"[7, 628, 3, 4742]",3
575,"[2, 1356, 1922, 193]",3
576,"[7, 1175, 0, 4743]",3
577,"[2, 2381, 1904, 112, 1, 7, 191, 87, 3144]",3
578,"[2, 2381, 1904, 1922, 7, 191, 87, 3144]",0
579,"[1036, 627, 0, 579, 1357]",3
580,"[1036, 627, 0, 1594]",3
581,"[1036, 1926, 0, 1594]",0
582,"[2, 579, 627, 0, 351, 1357]",0
583,"[2, 579, 627, 8, 535]",0
584,"[2, 579, 627, 19, 535]",3
585,"[2, 579, 1926, 19, 535]",0
586,"[0, 3145, 3146, 683, 19, 2384]",3
587,"[0, 1535, 1927, 19, 3, 1037]",0
588,"[0, 1358, 1034, 4744, 8, 524, 1176]",0
589,"[0, 3147, 3146, 0, 3145, 1357]",0
590,"[3, 532, 1927, 0, 1014]",3
591,"[0, 536, 4745, 0, 3148, 1876]",0
592,"[0, 1358, 1034, 524, 1039, 1876]",3
593,"[273, 2380, 183, 233, 8, 0, 682]",3
594,"[2, 412, 183, 233, 70, 1595]",0
595,"[2, 412, 1034, 70, 1595]",3
596,"[2, 412, 1177, 70, 1595]",3
597,"[1036, 1928, 84, 8, 0, 4746]",3
598,"[2, 3149, 1928, 351, 205]",0
599,"[2, 3149, 1928, 535]",3
600,"[2, 579, 627, 535]",0
601,"[2, 532, 813, 0, 1590, 59, 0, 1014]",0
602,"[2, 3143, 3048, 4747, 8, 535]",3
603,"[2, 532, 813, 253, 0, 1590, 59, 0, 1014]",0
604,"[4748, 3150, 183, 0, 616]",3
605,"[2, 684, 8, 0, 1359, 183, 0, 616]",3
606,"[2, 685, 183, 34, 4749, 4750]",0
607,"[2, 685, 183, 34, 0, 684, 8, 0, 4751]",3
608,"[52, 0, 684, 8, 0, 1359, 21, 1, 0, 685, 10, 1929, 102]",3
609,"[7, 118, 0, 532, 253, 0, 533]",3
610,"[7, 118, 0, 337, 19, 0, 1037]",3
611,"[7, 2385, 70, 3095, 34, 3, 4752]",3
612,"[7, 2385, 3, 3151, 8, 70, 3152]",3
613,"[7, 4753, 0, 44, 15, 0, 165]",3
614,"[7, 3153, 25, 537, 11, 0, 3154]",3
615,"[7, 815, 0, 1930, 406, 0, 816]",3
616,"[7, 815, 0, 1040, 19, 2386]",3
617,"[7, 679, 1596, 1, 0, 629]",3
618,"[7, 679, 0, 303, 1597]",3
619,"[7, 679, 0, 303, 60, 19, 1597]",3
620,"[7, 679, 0, 303, 1596, 205]",0
621,"[2, 107, 2377, 1931, 11, 0, 431]",3
622,"[2, 289, 1931, 811, 0, 185]",3
623,"[2, 896, 112, 1, 0, 2387, 3155]",3
624,"[2, 896, 1922, 0, 2387, 3155]",3
625,"[3156, 0, 3157, 253, 0, 3158, 1932]",3
626,"[3156, 0, 3158, 19, 0, 3157, 1932]",3
627,"[1933, 0, 580, 406, 0, 337, 1932]",3
628,"[1933, 57, 0, 580, 406, 0, 337, 1932]",3
629,"[1933, 0, 337, 19, 57, 0, 1360]",0
630,"[1933, 0, 924, 337, 19, 0, 1360]",3
631,"[52, 7, 21, 1, 0, 337, 10, 580, 102]",3
632,"[52, 7, 21, 1, 0, 924, 337, 10, 580, 102]",3
633,"[52, 7, 21, 1, 0, 337, 10, 118, 102]",3
634,"[52, 0, 532, 21, 1, 0, 337, 10, 118, 102]",0
635,"[52, 0, 532, 21, 1, 0, 924, 337, 10, 118, 102]",0
636,"[7, 508, 20, 1, 13, 3, 817]",3
637,"[7, 4754, 20, 1, 13, 3, 817]",0
638,"[1598, 0, 536, 1, 0, 303, 3159]",3
639,"[1598, 0, 536, 1, 0, 303, 1879]",0
640,"[1598, 0, 303, 0, 536, 3159]",3
641,"[1598, 0, 303, 0, 536, 1879]",0
642,"[1934, 0, 630, 15, 0, 303, 1935]",3
643,"[1934, 0, 630, 15, 0, 303, 1936]",0
644,"[1934, 0, 303, 19, 0, 630, 1935]",3
645,"[1934, 0, 303, 19, 0, 630, 1936]",0
646,"[3160, 0, 303, 19, 0, 630, 1936]",3
647,"[3160, 0, 303, 19, 0, 630, 1935]",0
648,"[2, 579, 813, 0, 532, 1041]",0
649,"[2, 532, 813, 0, 579, 1041]",3
650,"[2, 579, 1937, 2388, 253, 0, 1037]",3
651,"[2, 532, 1937, 0, 579, 1041]",3
652,"[2, 4755, 627, 19, 4756, 84, 8, 0, 4757]",3
653,"[2, 579, 1926, 8, 351, 406, 0, 671]",3
654,"[7, 3153, 42, 537, 11, 0, 3154]",3
655,"[7, 615, 0, 107, 34, 0, 412, 1, 0, 3161]",3
656,"[7, 2385, 0, 536, 8, 70, 535]",3
657,"[7, 61, 20, 0, 132]",3
658,"[7, 112, 0, 44, 34, 175]",3
659,"[7, 61, 20, 8, 0, 132]",0
660,"[43, 22, 686, 11, 0, 2389, 523]",3
661,"[7, 6, 138, 477, 8, 109]",3
662,"[18, 1150, 27, 193]",3
663,"[2, 687, 1350, 4758, 0, 4759]",3
664,"[18, 1029, 7, 3, 447, 9, 20, 3, 4760]",3
665,"[7, 4761, 4762, 40, 3162, 9, 4763, 40, 3163]",3
666,"[295, 47, 0, 147, 15, 0, 246, 9, 0, 1344, 15, 0, 1599]",3
667,"[581, 61, 3, 4764, 1, 7, 9, 3, 3164, 1, 4765]",3
668,"[4, 388, 7, 1, 506, 9, 195, 1, 4766]",3
669,"[108, 85, 0, 688, 2390, 9, 0, 925, 2391]",3
670,"[36, 189, 295, 23, 1, 568, 1, 9, 4767, 154, 1, 143]",3
671,"[219, 3165, 9, 25, 1938, 1558, 3166, 3, 1361, 1362, 8, 1363, 1, 0, 448]",3
672,"[295, 4768, 9, 18, 1178, 4769, 42, 4770, 1, 3, 582, 3167]",3
673,"[4, 4771, 11, 4772, 509, 538, 7, 33, 903, 1, 4773, 18, 30, 1, 143]",3
674,"[43, 91, 4774, 4775, 64, 4776, 3168, 0, 688, 1939]",3
675,"[4777, 4778, 4779, 538, 51, 300, 286, 4780, 0, 3169, 4781, 1, 13, 11, 0, 4782]",3
676,"[7, 628, 413, 1042]",3
677,"[20, 1600, 25, 1940, 4783]",3
678,"[18, 1179, 0, 1601, 2392]",3
679,"[7, 926, 628, 1941]",0
680,"[20, 4784, 1600, 25, 1602]",0
681,"[7, 628, 413, 1603]",3
682,"[20, 1600, 25, 1940, 3170]",3
683,"[18, 17, 282, 0, 1601, 689]",3
684,"[7, 927, 628, 1941]",3
685,"[20, 928, 1600, 25, 1602]",3
686,"[18, 17, 929, 282, 0, 1604]",3
687,"[7, 927, 628, 413, 1042]",3
688,"[7, 628, 413, 926, 583, 1603]",3
689,"[7, 628, 413, 926, 1603]",3
690,"[7, 926, 628, 413, 1603]",0
691,"[7, 628, 413, 927, 1042]",0
692,"[3171, 7, 927, 17, 1942, 1180, 413, 1042]",0
693,"[4785, 7, 1942, 17, 1943, 1180, 413, 1042]",0
694,"[3171, 7, 926, 17, 927, 1180, 413, 4786]",0
695,"[7, 926, 615, 0, 107, 223, 0, 739]",0
696,"[7, 615, 0, 107, 926, 223, 0, 739]",3
697,"[7, 615, 0, 107, 223, 0, 1570, 1042]",3
698,"[7, 926, 1364, 0, 185]",0
699,"[7, 1364, 0, 107, 1042]",3
700,"[7, 1944, 478, 1, 109]",0
701,"[7, 478, 1944, 1, 109]",3
702,"[7, 478, 1, 18, 3172]",3
703,"[7, 478, 413, 1944, 1, 109]",3
704,"[7, 478, 413, 1, 18, 3172]",3
705,"[18, 414, 0, 290, 926, 163, 0, 120, 534]",3
706,"[18, 414, 0, 290, 163, 0, 120, 922, 1042]",3
707,"[7, 478, 1944, 413, 1, 109]",0
708,"[7, 478, 1, 18, 1941]",0
709,"[18, 291, 1, 121, 193]",0
710,"[2, 1945, 96, 2390, 0, 2393]",0
711,"[18, 291, 5, 14, 75, 3173, 175]",0
712,"[43, 505, 0, 180, 57, 4787]",3
713,"[43, 505, 0, 180, 57, 4788, 626]",3
714,"[4, 69, 0, 180, 930]",0
715,"[2, 180, 76, 2394, 930]",0
716,"[2, 180, 245, 930]",0
717,"[2, 314, 389, 0, 390, 254, 690, 1, 266, 3174, 2395]",3
718,"[36, 3175, 0, 147, 57, 1, 144, 2396]",3
719,"[43, 3176, 0, 4789, 57, 1365]",3
720,"[2, 4790, 679, 0, 4791, 57, 1, 0, 4792]",3
721,"[20, 584, 8, 95, 7, 300, 3177]",0
722,"[4793, 10, 449, 28, 193]",0
723,"[18, 148, 0, 311, 500]",3
724,"[2, 311, 10, 148, 738, 28, 109]",0
725,"[2, 311, 10, 148, 500]",0
726,"[7, 2397, 175]",3
727,"[20, 6, 3178, 28, 193]",0
728,"[2, 304, 1181, 3179, 4794]",3
729,"[3179, 4795, 10, 1181, 28, 0, 1043]",0
730,"[54, 44, 539, 1946]",3
731,"[1605, 10, 539, 28, 49, 132]",0
732,"[2, 44, 539, 7, 1946]",3
733,"[7, 10, 539, 1605, 28, 0, 132]",0
734,"[7, 6, 1366, 28, 20, 40, 3180]",0
735,"[2, 254, 76, 99, 3, 238, 631]",0
736,"[2, 254, 76, 99, 3, 238, 305, 28, 415, 109]",0
737,"[2, 678, 76, 903, 28, 632, 40, 3, 510]",0
738,"[2, 678, 76, 903, 40, 3, 510]",0
739,"[2, 180, 76, 1354, 28, 0, 889, 40, 4796]",0
740,"[2, 180, 76, 324, 1, 143]",0
741,"[32, 4797, 25, 333, 57, 40, 3180]",0
742,"[415, 18, 99, 0, 254, 57, 3, 238, 631]",0
743,"[632, 903, 0, 678, 57, 40, 3, 510]",0
744,"[315, 324, 0, 180, 57, 1, 143]",0
745,"[43, 1182, 1, 0, 818, 7, 1, 13, 3, 1367]",0
746,"[43, 1182, 7, 1, 0, 818, 1, 13, 3, 1367]",3
747,"[43, 1182, 1947, 7, 1, 13, 3, 1367]",0
748,"[43, 1182, 7, 1947, 1, 13, 3, 1367]",3
749,"[43, 1182, 1947, 1, 0, 818, 7, 1, 13, 3, 1367]",0
750,"[43, 1182, 7, 1947, 1, 0, 818, 1, 13, 3, 1367]",3
751,"[36, 1606, 1, 0, 1948, 18, 40, 3, 1607, 1352]",0
752,"[36, 1606, 18, 1, 0, 1948, 40, 3, 1607, 1352]",3
753,"[36, 1606, 2398, 18, 40, 3, 1607, 1352]",0
754,"[36, 1606, 18, 2398, 40, 3, 1607, 1352]",3
755,"[36, 1606, 18, 2398, 1, 0, 1948, 40, 3, 1607, 1352]",3
756,"[43, 504, 1, 0, 1608, 219, 1, 13, 0, 1183]",0
757,"[43, 504, 1949, 219, 1, 13, 0, 1183]",0
758,"[43, 504, 219, 1949, 1, 13, 0, 1183]",3
759,"[43, 504, 1949, 1, 0, 1608, 219, 1, 13, 0, 1183]",0
760,"[43, 504, 219, 1949, 1, 0, 1608, 1, 13, 0, 1183]",3
761,"[2, 1011, 1864, 0, 4798, 883]",3
762,"[2, 4799, 1920, 0, 1950, 1368, 1, 3, 1589, 4800]",3
763,"[36, 3176, 144, 350, 3, 4801, 4802, 8, 3181]",3
764,"[2, 4803, 369, 144, 4804, 4805]",3
765,"[2, 678, 1150, 1184, 59, 3, 4806]",3
766,"[32, 614, 25, 4807, 1931, 4808]",3
767,"[36, 679, 0, 1369, 1, 0, 1945, 1939]",3
768,"[2, 1945, 96, 27, 0, 1369, 1939]",0
769,"[43, 202, 336]",3
770,"[43, 202, 2399]",0
771,"[43, 202, 2400]",0
772,"[4809, 202, 2400]",0
773,"[795, 202, 2399]",3
774,"[795, 202, 336]",3
775,"[795, 202, 2400]",3
776,"[14, 1609, 5, 18, 201, 20, 6, 2401]",0
777,"[45, 1609, 5, 18, 201, 20, 6, 2401]",0
778,"[25, 1609, 5, 18, 201, 20, 6, 2401]",3
779,"[18, 274, 77]",3
780,"[18, 6, 477, 8, 77]",3
781,"[18, 6, 477, 77]",0
782,"[18, 1610, 77]",3
783,"[339, 1044, 45, 10, 3182]",0
784,"[339, 1044, 8, 45, 10, 3182]",3
785,"[48, 7, 274, 18, 6, 2402]",3
786,"[7, 1, 202, 18, 41, 13, 2402]",0
787,"[385, 7, 1, 202, 18, 41, 13, 2402]",3
788,"[203, 74, 3183, 41, 13, 1569]",3
789,"[247, 801, 1, 74, 3183, 6, 1569]",3
790,"[18, 93, 7, 1, 22, 166, 151]",3
791,"[18, 819, 7, 1, 22, 166, 151]",3
792,"[18, 931, 7, 1, 22, 166, 151]",3
793,"[18, 819, 1, 22, 166, 151]",0
794,"[18, 174, 1, 74, 1185]",3
795,"[18, 820, 1, 74, 1185]",3
796,"[18, 3184, 1, 74, 1185]",3
797,"[18, 3185, 1, 74, 1185]",3
798,"[18, 174, 7, 1, 74, 1185]",0
799,"[18, 3184, 7, 1, 74, 1185]",0
800,"[18, 3185, 7, 1, 74, 1185]",0
801,"[18, 93, 45, 1, 22, 166, 151]",3
802,"[18, 819, 45, 1, 22, 166, 151]",3
803,"[18, 93, 14, 1, 22, 166, 151]",0
804,"[18, 819, 14, 1, 22, 166, 151]",0
805,"[18, 931, 14, 1, 22, 166, 151]",0
806,"[18, 93, 25, 1, 22, 166, 151]",0
807,"[18, 819, 25, 1, 22, 166, 151]",0
808,"[18, 931, 25, 1, 22, 166, 151]",0
809,"[35, 6, 306, 5, 7, 29, 166, 109]",3
810,"[35, 6, 169, 5, 7, 29, 166, 109]",3
811,"[65, 39, 1951, 11, 5, 450]",3
812,"[65, 6, 1951, 11, 5, 450]",0
813,"[65, 6, 1952, 292, 180, 27, 5, 814]",0
814,"[65, 39, 1952, 292, 180, 27, 5, 814]",3
815,"[4, 505, 140, 1, 13, 3, 38, 11, 5, 450]",3
816,"[4, 505, 140, 3, 38, 11, 5, 450]",0
817,"[36, 1611, 140, 1, 22, 46, 131, 1951, 11, 5, 450]",3
818,"[36, 1611, 131, 1951, 1, 22, 46, 11, 5, 450]",0
819,"[7, 3186, 140, 1, 22, 46, 3, 3187, 11, 5, 3188, 345]",3
820,"[7, 3186, 3, 3187, 1, 22, 46, 11, 5, 3188, 345]",0
821,"[7, 174, 1, 691, 109]",3
822,"[7, 291, 18, 1, 691, 77]",3
823,"[7, 189, 18, 1, 691, 77]",3
824,"[35, 6, 3189, 1, 1186, 368]",3
825,"[4, 1187, 45, 370, 201, 109]",3
826,"[4, 931, 45, 370, 201, 109]",3
827,"[4, 931, 370, 201, 109]",3
828,"[4, 1370, 1371, 3, 1953]",3
829,"[4, 3190, 1371, 3, 1953]",3
830,"[4, 1370, 45, 1371, 3, 1953]",0
831,"[4, 3190, 45, 1371, 3, 1953]",0
832,"[4, 69, 45, 1954, 109]",3
833,"[4, 932, 45, 1954, 109]",3
834,"[4, 932, 1954, 109]",0
835,"[65, 10, 692, 1, 1612]",0
836,"[247, 4810, 0, 1372, 6, 3191]",3
837,"[0, 3192, 3069, 0, 340, 10, 2403]",3
838,"[247, 4811, 8, 0, 1372, 10, 3191]",3
839,"[0, 3192, 1373, 8, 0, 340, 10, 2403]",3
840,"[7, 153, 1, 121, 0, 311, 366, 9, 121, 0, 311, 14, 21, 325]",0
841,"[4, 297, 585, 18, 821, 2404, 9, 51, 259, 140, 199, 2405]",3
842,"[4, 2390, 85, 688, 2406]",0
843,"[4, 255, 85, 688, 1045, 1939]",0
844,"[4, 145, 78, 116, 2407, 3193]",3
845,"[1188, 136, 540, 9, 416, 161, 149]",3
846,"[1188, 96, 540, 9, 416, 29, 149]",3
847,"[1188, 6, 275, 540, 9, 416, 6, 149]",3
848,"[7, 6, 1046, 64, 339, 574]",3
849,"[4, 505, 20, 619, 9, 4, 505, 130, 574]",3
850,"[130, 1189, 752, 223, 0, 4812, 64, 255, 191, 1188, 3194]",0
851,"[130, 99, 20, 4813, 9, 1047, 1188, 1374]",0
852,"[18, 119, 1, 114, 3195, 2408, 9, 4, 1178, 119, 177]",0
853,"[7, 173, 1, 74, 15, 4814, 64, 14, 300, 72, 154, 177]",3
854,"[18, 10, 189, 1, 1190, 753, 1, 0, 933, 105, 51, 134, 295, 142, 177]",0
855,"[43, 127, 74, 15, 1613, 90, 62, 63, 133, 4815, 84, 154, 177]",0
856,"[672, 153, 1, 693, 3, 1955, 1, 0, 933, 64, 1956, 1027, 934, 156, 177]",0
857,"[108, 1614, 282, 19, 1615, 269, 1, 6, 1616]",0
858,"[7, 6, 268, 3196, 9, 130, 6, 268, 149]",0
859,"[4, 750, 7, 268, 4816, 64, 12, 4817, 130, 4818]",0
860,"[130, 127, 22, 186, 540, 64, 416, 4819]",3
861,"[1188, 1957, 5, 62, 74, 1, 0, 3197, 9, 130, 17, 429, 234, 3198]",3
